ranking,compass,distance,hypnagogia,complexity,xs_txt,ys_txt,zs_txt,rt_coord,rt_coord_brain,txt_prompt,lakota_prompt
"[0.7411993145942688, 0.7679806351661682, 0.7558379769325256, 0.7583975195884705, 0.7426350712776184, 0.7501626014709473, 0.735247790813446, 0.7535223364830017, 0.7614825963973999, 0.7571511268615723]",[232.46196271466772],"[2.7337050437927246, 2.016225814819336, 2.737034559249878, 2.326009511947632, 3.7297539710998535, 2.106081485748291, 3.508388042449951, 3.038499593734741, 1.0917142629623413, 3.659809112548828]",[-0.7472889407947451],[-0.6175536721923236],"[16.02557373046875, 15.429803848266602, 14.84497356414795, 16.732608795166016, 14.12647819519043, 17.38605499267578, 15.429104804992676, 14.134870529174805, 16.546783447265625, 13.513870239257812]","[10.402596473693848, 9.843174934387207, 9.843827247619629, 12.923111915588379, 12.625826835632324, 11.340021133422852, 12.51551628112793, 11.072104454040527, 11.423064231872559, 11.307665824890137]","[-4.3884477615356445, -1.6593924760818481, -3.0472347736358643, -3.1896908283233643, -3.553931474685669, -3.9816501140594482, -4.637576103210449, -1.1167271137237549, -1.066544532775879, -2.7718892097473145]","[17.06171226501465, 10.996077537536621, -1.9293137788772583]","[15.668519020080566, 9.803175926208496, -3.8964107036590576]","Vibrant forest, spiraling candy cane trees, luminous flora, ethereal mist, whimsical fauna, traditional motifs intertwined, pastel hues blending, dream-like atmosphere.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""astral travel\"": [0.24719524383544922], \""stardust in our bones\"": [0.2477375864982605], \""outer space\"": [0.24854618310928345], \""spiritual knowledge\"": [0.2506380081176758], \""transcendence\"": [0.25447314977645874]}"
"[0.7411993145942688, 0.7679806351661682, 0.7558379769325256, 0.7583975195884705, 0.7426350712776184, 0.7501626014709473, 0.735247790813446, 0.7535223364830017, 0.7614825963973999, 0.7571511268615723]",[232.48274952335223],"[2.7337050437927246, 2.016225814819336, 2.737034559249878, 2.326009511947632, 3.7297539710998535, 2.106081485748291, 3.508388042449951, 3.038499593734741, 1.0917142629623413, 3.659809112548828]",[-0.7466445588892539],[-0.6175536721923236],"[16.02557373046875, 15.429803848266602, 14.84497356414795, 16.732608795166016, 14.12647819519043, 17.38605499267578, 15.429104804992676, 14.134870529174805, 16.546783447265625, 13.513870239257812]","[10.402596473693848, 9.843174934387207, 9.843827247619629, 12.923111915588379, 12.625826835632324, 11.340021133422852, 12.51551628112793, 11.072104454040527, 11.423064231872559, 11.307665824890137]","[-4.3884477615356445, -1.6593924760818481, -3.0472347736358643, -3.1896908283233643, -3.553931474685669, -3.9816501140594482, -4.637576103210449, -1.1167271137237549, -1.066544532775879, -2.7718892097473145]","[17.06171226501465, 10.996077537536621, -1.9293137788772583]","[15.668519020080566, 9.803175926208496, -3.8964107036590576]","Vibrant forest, spiraling candy cane trees, luminous flora, ethereal mist, whimsical fauna, traditional motifs intertwined, pastel hues blending, dream-like atmosphere.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""astral travel\"": [0.24719524383544922], \""stardust in our bones\"": [0.2477375864982605], \""outer space\"": [0.24854618310928345], \""spiritual knowledge\"": [0.2506380081176758], \""transcendence\"": [0.25447314977645874]}"
"[0.7411993145942688, 0.7679806351661682, 0.7558379769325256, 0.7583975195884705, 0.7426350712776184, 0.7501626014709473, 0.735247790813446, 0.7535223364830017, 0.7614825963973999, 0.7571511268615723]",[219.5700580275128],"[2.7337050437927246, 2.016225814819336, 2.737034559249878, 2.326009511947632, 3.7297539710998535, 2.106081485748291, 3.508388042449951, 3.038499593734741, 1.0917142629623413, 3.659809112548828]",[-0.7440984698097002],[-0.7347529206252761],"[16.02557373046875, 15.429803848266602, 14.84497356414795, 16.732608795166016, 14.12647819519043, 17.38605499267578, 15.429104804992676, 14.134870529174805, 16.546783447265625, 13.513870239257812]","[10.402596473693848, 9.843174934387207, 9.843827247619629, 12.923111915588379, 12.625826835632324, 11.340021133422852, 12.51551628112793, 11.072104454040527, 11.423064231872559, 11.307665824890137]","[-4.3884477615356445, -1.6593924760818481, -3.0472347736358643, -3.1896908283233643, -3.553931474685669, -3.9816501140594482, -4.637576103210449, -1.1167271137237549, -1.066544532775879, -2.7718892097473145]","[17.06171226501465, 10.996077537536621, -1.9293137788772583]","[15.668519020080566, 9.803175926208496, -3.8964107036590576]","Vibrant forest, spiraling candy cane trees, luminous flora, ethereal mist, whimsical fauna, traditional motifs intertwined, pastel hues blending, dream-like atmosphere.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""astral travel\"": [0.24719524383544922], \""stardust in our bones\"": [0.2477375864982605], \""outer space\"": [0.24854618310928345], \""spiritual knowledge\"": [0.2506380081176758], \""transcendence\"": [0.25447314977645874]}"
"[0.7411993145942688, 0.7679806351661682, 0.7558379769325256, 0.7583975195884705, 0.7426350712776184, 0.7501626014709473, 0.735247790813446, 0.7535223364830017, 0.7614825963973999, 0.7571511268615723]",[219.59433092631556],"[2.7337050437927246, 2.016225814819336, 2.737034559249878, 2.326009511947632, 3.7297539710998535, 2.106081485748291, 3.508388042449951, 3.038499593734741, 1.0917142629623413, 3.659809112548828]",[-0.7435132752643714],[-0.7347529206252761],"[16.02557373046875, 15.429803848266602, 14.84497356414795, 16.732608795166016, 14.12647819519043, 17.38605499267578, 15.429104804992676, 14.134870529174805, 16.546783447265625, 13.513870239257812]","[10.402596473693848, 9.843174934387207, 9.843827247619629, 12.923111915588379, 12.625826835632324, 11.340021133422852, 12.51551628112793, 11.072104454040527, 11.423064231872559, 11.307665824890137]","[-4.3884477615356445, -1.6593924760818481, -3.0472347736358643, -3.1896908283233643, -3.553931474685669, -3.9816501140594482, -4.637576103210449, -1.1167271137237549, -1.066544532775879, -2.7718892097473145]","[17.06171226501465, 10.996077537536621, -1.9293137788772583]","[15.543157577514648, 11.035039901733398, -4.893056392669678]","Vibrant forest, spiraling candy cane trees, luminous flora, ethereal mist, whimsical fauna, traditional motifs intertwined, pastel hues blending, dream-like atmosphere.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""astral travel\"": [0.24719524383544922], \""stardust in our bones\"": [0.2477375864982605], \""outer space\"": [0.24854618310928345], \""spiritual knowledge\"": [0.2506380081176758], \""transcendence\"": [0.25447314977645874]}"
"[0.7411993145942688, 0.7679806351661682, 0.7558379769325256, 0.7583975195884705, 0.7426350712776184, 0.7501626014709473, 0.735247790813446, 0.7535223364830017, 0.7614825963973999, 0.7571511268615723]",[224.63792616273128],"[2.7337050437927246, 2.016225814819336, 2.737034559249878, 2.326009511947632, 3.7297539710998535, 2.106081485748291, 3.508388042449951, 3.038499593734741, 1.0917142629623413, 3.659809112548828]",[-0.7435132752643714],[-0.7347529206252761],"[16.02557373046875, 15.429803848266602, 14.84497356414795, 16.732608795166016, 14.12647819519043, 17.38605499267578, 15.429104804992676, 14.134870529174805, 16.546783447265625, 13.513870239257812]","[10.402596473693848, 9.843174934387207, 9.843827247619629, 12.923111915588379, 12.625826835632324, 11.340021133422852, 12.51551628112793, 11.072104454040527, 11.423064231872559, 11.307665824890137]","[-4.3884477615356445, -1.6593924760818481, -3.0472347736358643, -3.1896908283233643, -3.553931474685669, -3.9816501140594482, -4.637576103210449, -1.1167271137237549, -1.066544532775879, -2.7718892097473145]","[17.06171226501465, 10.996077537536621, -1.9293137788772583]","[15.543157577514648, 11.035039901733398, -4.893056392669678]","Vibrant forest, spiraling candy cane trees, luminous flora, ethereal mist, whimsical fauna, traditional motifs intertwined, pastel hues blending, dream-like atmosphere.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""astral travel\"": [0.24719524383544922], \""stardust in our bones\"": [0.2477375864982605], \""outer space\"": [0.24854618310928345], \""spiritual knowledge\"": [0.2506380081176758], \""transcendence\"": [0.25447314977645874]}"
"[0.7411993145942688, 0.7679806351661682, 0.7558379769325256, 0.7583975195884705, 0.7426350712776184, 0.7501626014709473, 0.735247790813446, 0.7535223364830017, 0.7614825963973999, 0.7571511268615723]",[224.66046340391424],"[2.7337050437927246, 2.016225814819336, 2.737034559249878, 2.326009511947632, 3.7297539710998535, 2.106081485748291, 3.508388042449951, 3.038499593734741, 1.0917142629623413, 3.659809112548828]",[-0.7406094185017034],[-0.7329731356268895],"[16.02557373046875, 15.429803848266602, 14.84497356414795, 16.732608795166016, 14.12647819519043, 17.38605499267578, 15.429104804992676, 14.134870529174805, 16.546783447265625, 13.513870239257812]","[10.402596473693848, 9.843174934387207, 9.843827247619629, 12.923111915588379, 12.625826835632324, 11.340021133422852, 12.51551628112793, 11.072104454040527, 11.423064231872559, 11.307665824890137]","[-4.3884477615356445, -1.6593924760818481, -3.0472347736358643, -3.1896908283233643, -3.553931474685669, -3.9816501140594482, -4.637576103210449, -1.1167271137237549, -1.066544532775879, -2.7718892097473145]","[17.06171226501465, 10.996077537536621, -1.9293137788772583]","[15.543157577514648, 11.035039901733398, -4.893056392669678]","Vibrant forest, spiraling candy cane trees, luminous flora, ethereal mist, whimsical fauna, traditional motifs intertwined, pastel hues blending, dream-like atmosphere.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""astral travel\"": [0.24719524383544922], \""stardust in our bones\"": [0.2477375864982605], \""outer space\"": [0.24854618310928345], \""spiritual knowledge\"": [0.2506380081176758], \""transcendence\"": [0.25447314977645874]}"
"[0.7411993145942688, 0.7679806351661682, 0.7558379769325256, 0.7583975195884705, 0.7426350712776184, 0.7501626014709473, 0.735247790813446, 0.7535223364830017, 0.7614825963973999, 0.7571511268615723]",[224.66046340391424],"[2.7337050437927246, 2.016225814819336, 2.737034559249878, 2.326009511947632, 3.7297539710998535, 2.106081485748291, 3.508388042449951, 3.038499593734741, 1.0917142629623413, 3.659809112548828]",[-0.7400422395400331],[-0.7329731356268895],"[16.02557373046875, 15.429803848266602, 14.84497356414795, 16.732608795166016, 14.12647819519043, 17.38605499267578, 15.429104804992676, 14.134870529174805, 16.546783447265625, 13.513870239257812]","[10.402596473693848, 9.843174934387207, 9.843827247619629, 12.923111915588379, 12.625826835632324, 11.340021133422852, 12.51551628112793, 11.072104454040527, 11.423064231872559, 11.307665824890137]","[-4.3884477615356445, -1.6593924760818481, -3.0472347736358643, -3.1896908283233643, -3.553931474685669, -3.9816501140594482, -4.637576103210449, -1.1167271137237549, -1.066544532775879, -2.7718892097473145]","[17.06171226501465, 10.996077537536621, -1.9293137788772583]","[15.543157577514648, 11.035039901733398, -4.893056392669678]","Vibrant forest, spiraling candy cane trees, luminous flora, ethereal mist, whimsical fauna, traditional motifs intertwined, pastel hues blending, dream-like atmosphere.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""astral travel\"": [0.24719524383544922], \""stardust in our bones\"": [0.2477375864982605], \""outer space\"": [0.24854618310928345], \""spiritual knowledge\"": [0.2506380081176758], \""transcendence\"": [0.25447314977645874]}"
"[0.7411993145942688, 0.7679806351661682, 0.7558379769325256, 0.7583975195884705, 0.7426350712776184, 0.7501626014709473, 0.735247790813446, 0.7535223364830017, 0.7614825963973999, 0.7571511268615723]",[224.70308900425755],"[2.7337050437927246, 2.016225814819336, 2.737034559249878, 2.326009511947632, 3.7297539710998535, 2.106081485748291, 3.508388042449951, 3.038499593734741, 1.0917142629623413, 3.659809112548828]",[-0.7377042919175406],[-0.49367739700822916],"[16.02557373046875, 15.429803848266602, 14.84497356414795, 16.732608795166016, 14.12647819519043, 17.38605499267578, 15.429104804992676, 14.134870529174805, 16.546783447265625, 13.513870239257812]","[10.402596473693848, 9.843174934387207, 9.843827247619629, 12.923111915588379, 12.625826835632324, 11.340021133422852, 12.51551628112793, 11.072104454040527, 11.423064231872559, 11.307665824890137]","[-4.3884477615356445, -1.6593924760818481, -3.0472347736358643, -3.1896908283233643, -3.553931474685669, -3.9816501140594482, -4.637576103210449, -1.1167271137237549, -1.066544532775879, -2.7718892097473145]","[17.06171226501465, 10.996077537536621, -1.9293137788772583]","[15.543157577514648, 11.035039901733398, -4.893056392669678]","Vibrant forest, spiraling candy cane trees, luminous flora, ethereal mist, whimsical fauna, traditional motifs intertwined, pastel hues blending, dream-like atmosphere.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""astral travel\"": [0.24719524383544922], \""stardust in our bones\"": [0.2477375864982605], \""outer space\"": [0.24854618310928345], \""spiritual knowledge\"": [0.2506380081176758], \""transcendence\"": [0.25447314977645874]}"
"[0.7411993145942688, 0.7679806351661682, 0.7558379769325256, 0.7583975195884705, 0.7426350712776184, 0.7501626014709473, 0.735247790813446, 0.7535223364830017, 0.7614825963973999, 0.7571511268615723]",[224.72503565365986],"[2.7337050437927246, 2.016225814819336, 2.737034559249878, 2.326009511947632, 3.7297539710998535, 2.106081485748291, 3.508388042449951, 3.038499593734741, 1.0917142629623413, 3.659809112548828]",[-0.7371124135361956],[-0.49367739700822916],"[16.02557373046875, 15.429803848266602, 14.84497356414795, 16.732608795166016, 14.12647819519043, 17.38605499267578, 15.429104804992676, 14.134870529174805, 16.546783447265625, 13.513870239257812]","[10.402596473693848, 9.843174934387207, 9.843827247619629, 12.923111915588379, 12.625826835632324, 11.340021133422852, 12.51551628112793, 11.072104454040527, 11.423064231872559, 11.307665824890137]","[-4.3884477615356445, -1.6593924760818481, -3.0472347736358643, -3.1896908283233643, -3.553931474685669, -3.9816501140594482, -4.637576103210449, -1.1167271137237549, -1.066544532775879, -2.7718892097473145]","[17.06171226501465, 10.996077537536621, -1.9293137788772583]","[15.543157577514648, 11.035039901733398, -4.893056392669678]","Vibrant forest, spiraling candy cane trees, luminous flora, ethereal mist, whimsical fauna, traditional motifs intertwined, pastel hues blending, dream-like atmosphere.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""astral travel\"": [0.24719524383544922], \""stardust in our bones\"": [0.2477375864982605], \""outer space\"": [0.24854618310928345], \""spiritual knowledge\"": [0.2506380081176758], \""transcendence\"": [0.25447314977645874]}"
"[0.7411993145942688, 0.7679806351661682, 0.7558379769325256, 0.7583975195884705, 0.7426350712776184, 0.7501626014709473, 0.735247790813446, 0.7535223364830017, 0.7614825963973999, 0.7571511268615723]",[213.79074300820517],"[2.7337050437927246, 2.016225814819336, 2.737034559249878, 2.326009511947632, 3.7297539710998535, 2.106081485748291, 3.508388042449951, 3.038499593734741, 1.0917142629623413, 3.659809112548828]",[-0.7338369932613134],[-0.7305295234519683],"[16.02557373046875, 15.429803848266602, 14.84497356414795, 16.732608795166016, 14.12647819519043, 17.38605499267578, 15.429104804992676, 14.134870529174805, 16.546783447265625, 13.513870239257812]","[10.402596473693848, 9.843174934387207, 9.843827247619629, 12.923111915588379, 12.625826835632324, 11.340021133422852, 12.51551628112793, 11.072104454040527, 11.423064231872559, 11.307665824890137]","[-4.3884477615356445, -1.6593924760818481, -3.0472347736358643, -3.1896908283233643, -3.553931474685669, -3.9816501140594482, -4.637576103210449, -1.1167271137237549, -1.066544532775879, -2.7718892097473145]","[17.06171226501465, 10.996077537536621, -1.9293137788772583]","[15.543157577514648, 11.035039901733398, -4.893056392669678]","Vibrant forest, spiraling candy cane trees, luminous flora, ethereal mist, whimsical fauna, traditional motifs intertwined, pastel hues blending, dream-like atmosphere.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""astral travel\"": [0.24719524383544922], \""stardust in our bones\"": [0.2477375864982605], \""outer space\"": [0.24854618310928345], \""spiritual knowledge\"": [0.2506380081176758], \""transcendence\"": [0.25447314977645874]}"
